order_id,customer_id,order_date,status,shipping_city,shipping_state,discount,tax,total_amount
ORD002621,CUST00159,2024-03-30,Completed,San Francisco,CA,0,116.78,1576.47
ORD002622,CUST00172,2024-10-21,Completed,Chicago,IL,11.53,112.32,1504.85
ORD002623,CUST00325,2023-02-21,Completed,Jacksonville,FL,11.51,147.88,1984.83
ORD002624,CUST00470,2023-04-01,Completed,Orlando,FL,0,67.73,914.35
ORD002625,CUST00220,2025-04-10,Completed,Los Angeles,CA,0,157.63,2128.02
ORD002626,CUST00132,2025-06-04,Completed,Phoenix,AZ,15.15,74.28,987.68
ORD002627,CUST00425,2025-06-11,Returned,Raleigh,NC,0,115.3,1556.56
ORD002628,CUST00005,2023-12-24,Completed,Philadelphia,PA,47.34,108.42,1416.28
ORD002629,CUST00286,2023-07-27,Completed,Tampa,FL,30.94,47.57,611.26
ORD002630,CUST00332,2023-05-24,Cancelled,San Diego,CA,30.32,76.74,1005.67
ORD002631,CUST00261,2023-04-17,Cancelled,Los Angeles,CA,0,78.55,1060.48
ORD002632,CUST00210,2025-06-09,Completed,Kansas City,MO,32.91,87.56,1149.18
ORD002633,CUST00204,2024-06-22,Completed,San Francisco,CA,33.34,5.49,40.81
ORD002634,CUST00223,2024-02-16,Completed,Austin,TX,0,26.77,361.42
ORD002635,CUST00230,2024-12-08,Completed,Orlando,FL,0,91.87,1240.22
ORD002636,CUST00309,2024-02-09,Completed,Atlanta,GA,16.24,31.26,405.8
ORD002637,CUST00055,2024-08-17,Completed,New York,NY,0,129.65,1750.33
ORD002638,CUST00499,2024-09-29,Completed,Dallas,TX,0,75.23,1015.64
ORD002639,CUST00492,2023-01-26,Completed,Kansas City,MO,0,31.37,423.53
ORD002640,CUST00056,2023-03-16,Completed,Los Angeles,CA,47.06,47.68,596.62
ORD002641,CUST00072,2024-07-18,Completed,Miami,FL,0,92.15,1244.03
ORD002642,CUST00431,2023-12-26,Returned,Portland,OR,26.72,71.52,938.77
ORD002643,CUST00003,2023-02-10,Completed,Boston,MA,0,104.8,1414.75
ORD002644,CUST00456,2024-08-31,Completed,Jacksonville,FL,9.05,151.75,2039.53
ORD002645,CUST00302,2024-04-19,Completed,Kansas City,MO,31.32,103.38,1364.33
ORD002646,CUST00260,2023-04-15,Completed,Fort Worth,TX,7.5,101.97,1369.04
ORD002647,CUST00012,2023-02-06,Returned,Atlanta,GA,0,28.67,387.08
ORD002648,CUST00436,2024-09-07,Completed,Atlanta,GA,0,159.28,2150.3
ORD002649,CUST00022,2023-08-04,Completed,Fort Worth,TX,31.7,4.08,23.42
ORD002650,CUST00198,2024-05-25,Cancelled,New York,NY,0.99,23.16,311.65
ORD002651,CUST00377,2024-12-19,Completed,Tampa,FL,22.56,39.49,510.58
ORD002652,CUST00329,2024-12-15,Pending,Denver,CO,24.74,125.45,1668.86
ORD002653,CUST00254,2024-11-10,Completed,Seattle,WA,18.37,66.23,875.71
ORD002654,CUST00331,2024-01-25,Completed,Indianapolis,IN,0,79.68,1075.71
ORD002655,CUST00195,2024-01-17,Completed,Boston,MA,0,53.92,727.93
ORD002656,CUST00342,2024-07-03,Returned,Tampa,FL,20.94,148.51,1983.98
ORD002657,CUST00482,2025-03-16,Completed,Seattle,WA,0,119.04,1607.03
ORD002658,CUST00201,2024-03-15,Completed,Portland,OR,42.73,133.41,1758.29
ORD002659,CUST00243,2023-09-04,Completed,Boston,MA,0,137.93,1862.07
ORD002660,CUST00453,2023-01-05,Completed,Las Vegas,NV,45.05,47.65,598.24
ORD002661,CUST00374,2024-09-16,Cancelled,Minneapolis,MN,0,105.65,-69.92
ORD002662,CUST00391,2024-12-08,Pending,Tampa,FL,0,86.43,1166.86
ORD002663,CUST00273,2023-03-03,Completed,Boston,MA,0,115.76,1562.81
ORD002664,CUST00470,2023-06-19,Completed,Seattle,WA,0.41,74.13,1000.33
ORD002665,CUST00465,2024-12-14,Completed,Fort Worth,TX,0,37.6,507.61
ORD002666,CUST00342,2024-08-27,Returned,San Jose,CA,0,102.17,1379.34
ORD002667,CUST00180,2023-01-30,Completed,New York,NY,0,23.41,316.07
ORD002668,CUST99999,2024-11-23,Completed,San Diego,CA,0,112.04,1512.5
ORD002669,CUST00034,2023-07-09,Completed,Detroit,MI,4.71,34.82,465.35
ORD002670,CUST00120,2024-09-02,Pending,Dallas,TX,0,109.91,1483.79
ORD002671,CUST00073,2024-09-27,Cancelled,Charlotte,NC,37.92,31.39,-27.51
ORD002672,CUST00184,2024-08-12,Completed,San Francisco,CA,0,159.01,2146.65
ORD002673,CUST00195,2025-04-16,Returned,Jacksonville,FL,0,88.94,1200.63
ORD002674,CUST00099,2023-12-19,Cancelled,Jacksonville,FL,0,9.7,130.9
ORD002675,CUST00409,2023-12-17,Completed,Portland,OR,12.98,121.45,1626.54
ORD002676,CUST00156,2023-11-28,Completed,Philadelphia,PA,0,77.1,1040.84
ORD002677,CUST00392,2023-11-17,Returned,Portland,OR,11.0,73.48,980.92
ORD002678,CUST00127,2023-07-10,Completed,Minneapolis,MN,0,18.65,251.8
ORD002679,CUST00244,2023-04-08,Completed,Orlando,FL,7.02,15.36,200.34
ORD002680,CUST00453,2025-01-06,Pending,Las Vegas,NV,43.47,28.02,334.79
ORD002681,CUST00500,2024-03-10,Completed,San Antonio,TX,0,42.39,572.32
ORD002682,CUST00120,2023-01-15,Completed,Orlando,FL,0,149.37,2016.53
ORD002683,CUST00317,2024-03-17,Completed,Philadelphia,PA,0,126.75,1711.15
ORD002684,CUST00169,2024-03-22,Pending,Detroit,MI,47.05,50.82,639.08
ORD002685,CUST00412,2023-05-09,Pending,San Jose,CA,35.19,67.93,881.91
ORD002686,CUST00272,2025-02-17,Pending,San Antonio,TX,0,125.41,1693.07
ORD002687,CUST00075,2023-12-19,Completed,Chicago,IL,4.52,47.81,640.96
ORD002688,CUST00075,2023-09-06,Completed,Las Vegas,NV,0,59.62,804.83
ORD002689,CUST00227,2023-09-01,Cancelled,Jacksonville,FL,0,42.05,567.65
ORD002690,CUST00384,2024-09-12,Completed,Miami,FL,5.51,54.07,724.41
ORD002691,CUST00128,2023-07-18,Completed,Denver,CO,26.07,113.63,1507.91
ORD002692,CUST00352,2024-01-17,Returned,Tampa,FL,0,127.61,1722.79
ORD002693,CUST00165,2024-08-22,Completed,Austin,TX,0,20.4,275.43
ORD002694,CUST00310,2024-11-30,Completed,Los Angeles,CA,0,151.88,2050.35
ORD002695,CUST00083,2025-03-12,Completed,Dallas,TX,40.44,145.7,1926.47
ORD002696,CUST00118,2023-05-25,Returned,San Diego,CA,4.17,10.09,132.0
ORD002697,CUST00403,2024-08-30,Completed,San Jose,CA,0,64.5,870.7
ORD002698,CUST00014,2024-11-26,Completed,Nashville,TN,0,124.84,1685.31
ORD002699,CUST00436,2024-06-10,Completed,Portland,OR,24.37,71.62,942.55
ORD002700,CUST00415,2023-07-21,Completed,Philadelphia,PA,0,45.03,607.87
ORD002701,CUST00285,2025-03-05,Completed,Jacksonville,FL,37.12,84.09,1098.04
ORD002702,CUST00162,2025-02-01,Returned,Chicago,IL,31.9,141.07,1872.56
ORD002703,CUST00005,2024-02-11,Completed,Atlanta,GA,0,104.33,1408.51
ORD002704,CUST00365,2024-12-02,Completed,Columbus,OH,33.97,48.74,624.01
ORD002705,CUST00125,2024-03-10,Completed,San Jose,CA,0,16.85,227.44
ORD002706,CUST00126,2023-03-15,Completed,Dallas,TX,0,120.45,1626.13
ORD002707,CUST99999,2023-04-13,Completed,Seattle,WA,0,26.89,363.06
ORD002708,CUST00395,2024-07-14,Completed,San Francisco,CA,0,127.7,1723.97
ORD002709,CUST00327,2023-03-20,Completed,Fort Worth,TX,33.61,84.44,1106.31
ORD002710,CUST00349,2025-05-11,Completed,Minneapolis,MN,0,86.74,1170.93
ORD002711,CUST00007,2024-12-19,Completed,Philadelphia,PA,0,40.49,546.65
ORD002712,CUST00182,2024-08-29,Cancelled,Raleigh,NC,32.4,69.46,905.31
ORD002713,CUST00234,2024-12-16,Completed,Dallas,TX,39.03,154.7,2049.39
ORD002714,CUST00335,2023-10-03,Completed,San Diego,CA,0,139.62,1884.92
ORD002715,CUST00057,2023-08-10,Completed,Nashville,TN,0,85.41,1153.0
ORD002716,CUST00242,2025-03-28,Completed,Philadelphia,PA,18.09,149.66,2002.36
ORD002717,CUST00233,2023-12-19,Completed,San Jose,CA,0,131.92,1780.87
ORD002718,CUST00353,2023-08-30,Completed,Tampa,FL,0,117.92,1591.96
ORD002719,CUST00206,2025-05-16,Cancelled,Minneapolis,MN,0,94.21,1271.83
ORD002720,CUST00254,2024-03-27,Pending,Miami,FL,0,150.49,2031.6
ORD002721,CUST00147,2023-07-20,Completed,Columbus,OH,0,136.57,1843.67
ORD002722,CUST00490,2023-05-24,Completed,Chicago,IL,0,105.4,1422.85
ORD002723,CUST00091,2023-03-12,Completed,Denver,CO,0,126.33,1705.5
ORD002724,CUST00037,2025-01-14,Completed,Kansas City,MO,0,48.62,656.4
ORD002725,CUST00152,2023-04-10,Completed,Raleigh,NC,8.71,107.88,1447.64
ORD002726,CUST00135,2024-02-11,Completed,Charlotte,NC,36.86,34.42,427.83
ORD002727,CUST00199,2023-09-14,Completed,Salt Lake City,UT,0,61.33,828.0
ORD002728,CUST00002,2023-08-10,Pending,Salt Lake City,UT,0,90.1,1216.39
ORD002729,CUST00206,2023-08-14,Completed,Los Angeles,CA,0,97.17,1311.81
ORD002730,CUST00400,2023-03-22,Completed,Charlotte,NC,28.83,30.29,380.09
ORD002731,CUST00115,2023-06-21,Completed,San Diego,CA,0,10.73,144.88
ORD002732,CUST00297,2023-09-28,Completed,Seattle,WA,0,119.26,1610.06
ORD002733,CUST00064,2024-04-07,Completed,San Antonio,TX,0,82.95,1119.8
ORD002734,CUST00485,2024-07-03,Completed,Fort Worth,TX,0,111.93,1511.05
ORD002735,CUST00405,2025-05-18,Completed,Atlanta,GA,16.73,72.6,963.31
ORD002736,CUST00162,2024-05-03,Returned,Indianapolis,IN,29.08,72.69,952.23
ORD002737,CUST00438,2023-05-19,Pending,Austin,TX,0,21.28,287.27
ORD002738,CUST00482,2024-03-03,Cancelled,Minneapolis,MN,0,118.46,-46.55
ORD002739,CUST00444,2024-05-19,Completed,New York,NY,0,128.44,1734.0
ORD002740,CUST00087,2023-09-07,Completed,Nashville,TN,0,66.22,893.93
ORD002741,CUST00213,2024-01-11,Pending,Raleigh,NC,22.43,29.8,379.83
ORD002742,CUST00046,2023-11-09,Completed,San Antonio,TX,10.9,146.35,1964.88
ORD002743,CUST00272,2024-12-07,Completed,Columbus,OH,32.41,142.11,1886.08
ORD002744,CUST00253,2023-04-27,Completed,Austin,TX,32.15,3.65,17.18
ORD002745,CUST00100,2024-11-30,Completed,Portland,OR,5.75,36.73,490.15
ORD002746,CUST00138,2025-04-01,Pending,Minneapolis,MN,3.84,98.84,1330.56
ORD002747,CUST00084,2023-02-16,Cancelled,Chicago,IL,0,96.96,1309.02
ORD002748,CUST00463,2024-01-16,Cancelled,Portland,OR,0,54.33,733.49
ORD002749,CUST00436,2024-08-23,Completed,San Francisco,CA,0,133.21,1798.32
ORD002750,CUST00457,2023-08-12,Pending,Seattle,WA,7.71,145.87,1961.5
ORD002751,CUST00095,2025-04-08,Completed,Detroit,MI,0,133.65,1804.23
ORD002752,CUST00486,2025-06-18,Completed,Nashville,TN,0,118.67,1602.0
ORD002753,CUST00420,2025-06-07,Returned,Indianapolis,IN,0,30.03,405.45
ORD002754,CUST00307,2024-02-20,Completed,Jacksonville,FL,6.08,87.45,1174.53
ORD002755,CUST00049,2023-04-11,Completed,Indianapolis,IN,36.17,89.49,1171.94
ORD002756,CUST00411,2025-03-05,Completed,Nashville,TN,0,39.99,539.87
ORD002757,CUST00301,2024-06-17,Completed,Salt Lake City,UT,16.88,153.34,2053.17
ORD002758,CUST00070,2023-11-10,Completed,Tampa,FL,0,126.46,1707.21
ORD002759,CUST00091,2023-02-02,Pending,Seattle,WA,0,120.28,1623.81
ORD002760,CUST00048,2024-10-13,Completed,San Antonio,TX,9.41,104.69,1403.96
ORD002761,CUST00241,2023-03-07,Completed,Minneapolis,MN,0,34.26,462.53
ORD002762,CUST00337,2024-04-08,Pending,Fort Worth,TX,0,111.28,1502.25
ORD002763,CUST00088,2023-01-12,Completed,Charlotte,NC,9.01,22.6,296.15
ORD002764,CUST00416,2024-09-23,Completed,Seattle,WA,0,127.04,1715.03
ORD002765,CUST00462,2023-09-09,Completed,Houston,TX,0,38.77,523.45
ORD002766,CUST00087,2024-07-11,Completed,New York,NY,0,126.88,1712.87
ORD002767,CUST00414,2024-07-20,Cancelled,Denver,CO,13.54,107.63,-84.27
ORD002768,CUST00481,2024-09-07,Completed,Las Vegas,NV,0,66.76,901.24
ORD002769,CUST00214,2025-01-23,Completed,Philadelphia,PA,0,105.73,1427.32
ORD002770,CUST00099,2025-04-01,Completed,Seattle,WA,0,17.92,241.96
ORD002771,CUST00154,2024-04-23,Returned,Phoenix,AZ,0,50.87,686.74
ORD002772,CUST00441,2024-12-01,Pending,Nashville,TN,2.79,145.63,1963.25
ORD002773,CUST00316,2025-04-21,Completed,Phoenix,AZ,1.36,33.22,447.14
ORD002774,CUST00090,2024-08-14,Completed,Seattle,WA,0,29.39,396.74
ORD002775,CUST00217,2024-12-29,Completed,San Francisco,CA,0,93.96,1268.47
ORD002776,CUST00048,2024-08-06,Cancelled,Jacksonville,FL,0,38.3,517.09
ORD002777,CUST00407,2024-07-08,Completed,Phoenix,AZ,9.59,108.81,1459.3
ORD002778,CUST00345,2023-11-09,Cancelled,Charlotte,NC,0,105.15,-70.59
ORD002779,CUST00346,2023-07-12,Completed,Jacksonville,FL,0,31.9,430.7
ORD002780,CUST00378,2023-09-21,Pending,Charlotte,NC,0,60.36,814.8
ORD002781,CUST00414,2024-09-18,Completed,Miami,FL,0,7.51,101.33
ORD002782,CUST00484,2023-06-29,Cancelled,Las Vegas,NV,0,116.83,1577.2
ORD002783,CUST00427,2023-12-18,Completed,Dallas,TX,0,44.21,596.81
ORD002784,CUST00463,2023-12-22,Completed,Los Angeles,CA,0,121.84,1644.89
ORD002785,CUST99999,2025-06-19,Completed,Las Vegas,NV,23.98,101.64,1348.14
ORD002786,CUST00442,2024-09-11,Cancelled,Tampa,FL,21.1,53.36,699.24
ORD002787,CUST00104,2023-02-15,Completed,Salt Lake City,UT,0,21.34,288.05
ORD002788,CUST00234,2024-08-29,Completed,New York,NY,17.01,23.2,296.21
ORD002789,CUST00493,2023-10-19,Pending,Columbus,OH,30.53,65.27,850.63
ORD002790,CUST00210,2024-08-26,Completed,Tampa,FL,0,93.38,1260.57
ORD002791,CUST00300,2025-05-23,Completed,San Antonio,TX,1.11,138.34,1866.54
ORD002792,CUST00111,2023-09-25,Completed,Houston,TX,45.41,14.4,148.96
ORD002793,CUST00222,2025-01-03,Cancelled,Indianapolis,IN,22.4,54.94,719.25
ORD002794,CUST00011,2023-12-13,Completed,Nashville,TN,0,116.91,1578.29
ORD002795,CUST00093,2024-11-09,Completed,San Antonio,TX,0,90.78,1225.47
ORD002796,CUST00295,2023-08-01,Completed,Columbus,OH,18.4,142.19,1901.22
ORD002797,CUST00401,2023-10-12,Completed,Nashville,TN,0,145.64,1966.12
ORD002798,CUST00160,2024-12-25,Completed,Minneapolis,MN,0,151.83,2049.65
ORD002799,CUST00037,2024-12-30,Completed,Chicago,IL,13.21,29.79,388.92
ORD002800,CUST00064,2024-07-03,Returned,Salt Lake City,UT,0,144.08,1945.11
ORD002801,CUST00440,2025-05-14,Pending,Boston,MA,0,10.42,140.7
ORD002802,CUST00448,2025-06-11,Completed,San Francisco,CA,24.53,119.54,1589.25
ORD002803,CUST00265,2025-03-19,Completed,Boston,MA,0,66.75,901.07
ORD002804,CUST00101,2025-02-15,Completed,Denver,CO,42.97,139.12,1835.13
ORD002805,CUST00041,2023-08-15,Completed,Nashville,TN,0,134.64,1817.64
ORD002806,CUST00313,2024-08-14,Completed,San Jose,CA,0,54.42,734.68
ORD002807,CUST00463,2023-10-29,Completed,Columbus,OH,25.19,60.03,785.21
ORD002808,CUST00199,2024-06-20,Completed,Kansas City,MO,0,76.82,1037.02
ORD002809,CUST00145,2023-02-22,Completed,Nashville,TN,37.37,35.76,445.34
ORD002810,CUST00379,2023-09-22,Completed,Columbus,OH,0,125.29,1691.44
ORD002811,CUST00190,2024-07-04,Completed,San Francisco,CA,0,154.14,2080.89
ORD002812,CUST00230,2023-04-01,Completed,Orlando,FL,0,135.01,1822.59
ORD002813,CUST00237,2025-06-26,Returned,Charlotte,NC,0,45.94,620.22
ORD002814,CUST00161,2024-02-28,Completed,Tampa,FL,19.41,151.0,2019.13
ORD002815,CUST00254,2024-07-21,Completed,Chicago,IL,30.27,130.49,1731.38
ORD002816,CUST00258,2024-12-01,Completed,Las Vegas,NV,0,39.53,533.6
ORD002817,CUST00423,2023-12-29,Completed,Detroit,MI,22.31,74.42,982.31
ORD002818,CUST00244,2025-03-13,Pending,Los Angeles,CA,0,63.26,854.06
ORD002819,CUST00240,2025-06-12,Completed,Denver,CO,0,153.39,2070.82
ORD002820,CUST00163,2024-09-03,Completed,Portland,OR,0,33.24,448.69
ORD002821,CUST00436,2024-10-29,Cancelled,Salt Lake City,UT,2.97,94.8,-35.67
ORD002822,CUST00370,2025-03-26,Cancelled,Seattle,WA,0,64.71,-85.0
ORD002823,CUST00126,2024-06-21,Completed,Indianapolis,IN,40.02,105.3,1381.57
ORD002824,CUST00324,2023-07-25,Pending,Detroit,MI,6.51,66.8,895.29
ORD002825,CUST00378,2023-02-07,Returned,New York,NY,0,6.18,83.41
ORD002826,CUST00341,2025-01-23,Completed,Philadelphia,PA,0,50.33,679.51
ORD002827,CUST00291,2023-03-21,Returned,Las Vegas,NV,0,110.81,1495.89
ORD002828,CUST00258,2023-03-24,Returned,Atlanta,GA,0,17.73,239.3
ORD002829,CUST00230,2024-04-03,Cancelled,Columbus,OH,13.83,69.14,919.55
ORD002830,CUST00144,2024-06-06,Pending,Tampa,FL,32.4,82.56,1082.18
ORD002831,CUST00363,2024-02-26,Cancelled,Raleigh,NC,0,104.7,-61.66
ORD002832,CUST99999,2024-12-30,Cancelled,Los Angeles,CA,0,65.61,-41.38
ORD002833,CUST00361,2023-06-18,Completed,Phoenix,AZ,34.58,2.17,-5.26
ORD002834,CUST00320,2023-10-20,Completed,Jacksonville,FL,15.78,134.37,1798.18
ORD002835,CUST00449,2023-06-09,Completed,Tampa,FL,0,10.28,138.77
ORD002836,CUST00125,2024-01-21,Completed,Philadelphia,PA,0,78.35,1057.77
ORD002837,CUST00174,2025-05-08,Completed,Columbus,OH,0,73.48,991.97
ORD002838,CUST00135,2023-11-03,Completed,Austin,TX,41.38,2.02,-14.09
ORD002839,CUST00247,2025-02-03,Completed,Denver,CO,8.32,115.97,1557.22
ORD002840,CUST00441,2023-03-26,Returned,Charlotte,NC,0,120.04,1620.52
ORD002841,CUST00105,2025-06-06,Completed,Minneapolis,MN,23.95,16.73,201.89
ORD002842,CUST00101,2024-11-21,Completed,Las Vegas,NV,0,23.99,323.87
ORD002843,CUST00319,2024-03-04,Pending,Seattle,WA,26.73,14.04,162.81
ORD002844,CUST00449,2024-12-11,Completed,Las Vegas,NV,0,88.78,1198.53
ORD002845,CUST00284,2024-06-19,Cancelled,Houston,TX,0,141.97,-92.4
ORD002846,CUST00193,2025-04-07,Completed,Miami,FL,0,142.12,1918.58
ORD002847,CUST00050,2024-09-27,Completed,Raleigh,NC,0,86.82,1172.13
ORD002848,CUST00375,2025-02-19,Completed,Charlotte,NC,4.58,142.82,1923.47
ORD002849,CUST00133,2024-06-29,Pending,Houston,TX,0,42.5,573.74
ORD002850,CUST00312,2025-04-16,Completed,Dallas,TX,0,146.49,1977.65
ORD002851,CUST00377,2025-02-01,Completed,Las Vegas,NV,48.9,135.76,1783.9
ORD002852,CUST00047,2024-06-11,Completed,San Antonio,TX,0,76.39,1031.31
ORD002853,CUST00329,2024-02-16,Completed,Philadelphia,PA,0,41.11,555.04
ORD002854,CUST00098,2025-05-19,Completed,Portland,OR,0,11.54,155.83
ORD002855,CUST00458,2023-10-31,Cancelled,Houston,TX,0,71.45,964.53
ORD002856,CUST00161,2025-06-28,Completed,Houston,TX,18.03,88.57,1177.62
ORD002857,CUST00454,2025-01-29,Completed,Nashville,TN,21.61,120.29,1602.32
ORD002858,CUST00481,2024-07-25,Completed,Boston,MA,9.19,95.22,1276.23
ORD002859,CUST00470,2023-02-26,Completed,Seattle,WA,0,110.01,1485.19
ORD002860,CUST00316,2023-04-18,Completed,San Antonio,TX,37.41,157.18,2084.53
ORD002861,CUST00082,2025-02-10,Completed,Philadelphia,PA,42.49,116.71,1533.11
ORD002862,CUST00258,2025-01-27,Completed,Indianapolis,IN,0,86.43,1166.81
ORD002863,CUST00333,2023-03-27,Completed,Dallas,TX,24.96,148.57,1980.79
ORD002864,CUST00139,2024-08-05,Returned,Miami,FL,47.73,6.43,39.04
ORD002865,CUST00118,2024-12-26,Completed,Kansas City,MO,0,2.22,29.91
ORD002866,CUST00390,2024-10-11,Completed,Dallas,TX,46.85,101.95,1329.53
ORD002867,CUST00024,2024-04-11,Completed,Dallas,TX,0,33.48,451.93
ORD002868,CUST00131,2023-10-01,Pending,Raleigh,NC,0,99.12,1338.18
ORD002869,CUST00096,2023-05-06,Completed,Fort Worth,TX,0,56.98,769.28
ORD002870,CUST00468,2024-06-08,Completed,Chicago,IL,40.14,5.25,30.78
ORD002871,CUST00479,2024-01-25,Completed,Atlanta,GA,0,89.1,1202.89
ORD002872,CUST00489,2024-03-04,Completed,Jacksonville,FL,42.36,142.01,1874.74
ORD002873,CUST00043,2024-09-13,Completed,Atlanta,GA,2.08,93.4,1258.87
ORD002874,CUST00169,2024-12-05,Completed,Detroit,MI,0,7.19,97.04
ORD002875,CUST00475,2023-05-18,Completed,Portland,OR,0,90.12,1216.67
ORD002876,CUST00038,2024-01-26,Cancelled,Orlando,FL,0,112.05,-38.67
ORD002877,CUST00432,2023-02-23,Completed,Columbus,OH,0,21.87,295.26
ORD002878,CUST99999,2023-04-11,Returned,Los Angeles,CA,43.41,89.67,1167.16
ORD002879,CUST00041,2024-08-26,Completed,Seattle,WA,0,120.91,1632.32
ORD002880,CUST00132,2023-01-18,Completed,New York,NY,0,20.81,280.89
ORD002881,CUST00365,2024-07-27,Cancelled,Nashville,TN,0,115.37,1557.52
ORD002882,CUST00158,2025-04-08,Completed,San Diego,CA,0,9.17,123.77
ORD002883,CUST00210,2023-09-03,Completed,Orlando,FL,0,141.42,1909.18
ORD002884,CUST00202,2023-02-27,Completed,Salt Lake City,UT,16.57,36.62,477.75
ORD002885,CUST00418,2024-07-23,Completed,Kansas City,MO,0,82.47,1113.33
ORD002886,CUST00086,2023-12-06,Returned,Minneapolis,MN,0,106.28,1434.72
ORD002887,CUST00275,2024-11-09,Cancelled,Las Vegas,NV,0,30.99,-47.45
ORD002888,CUST00460,2023-04-24,Cancelled,New York,NY,0,26.04,351.48
ORD002889,CUST00465,2025-01-14,Completed,Detroit,MI,0,150.83,2036.23
ORD002890,CUST00411,2024-05-29,Completed,Minneapolis,MN,0,151.94,2051.14
ORD002891,CUST00076,2023-10-03,Completed,Charlotte,NC,28.73,133.22,1769.77
ORD002892,CUST00177,2024-10-13,Completed,Philadelphia,PA,0,150.12,2026.62
ORD002893,CUST00235,2023-06-12,Completed,Detroit,MI,35.0,78.99,1031.31
ORD002894,CUST00198,2024-12-03,Completed,Seattle,WA,0,102.36,1381.86
ORD002895,CUST00317,2023-11-27,Completed,Austin,TX,41.95,104.86,1373.7
ORD002896,CUST00163,2023-12-09,Completed,Kansas City,MO,0,98.72,1332.71
ORD002897,CUST00219,2025-03-08,Cancelled,Phoenix,AZ,15.53,19.28,244.7
ORD002898,CUST00259,2023-01-09,Pending,San Francisco,CA,2.49,152.94,2062.17
ORD002899,CUST00389,2023-04-23,Completed,Jacksonville,FL,0,31.96,431.47
ORD002900,CUST00144,2024-10-29,Completed,Nashville,TN,8.63,46.08,613.4
ORD002901,CUST00322,2024-11-09,Completed,Columbus,OH,23.98,66.58,874.82
ORD002902,CUST00260,2024-12-11,Completed,Indianapolis,IN,0,14.72,198.69
ORD002903,CUST00037,2025-03-23,Completed,Chicago,IL,0,145.74,1967.52
ORD002904,CUST00383,2024-03-25,Returned,Detroit,MI,18.74,141.17,1887.1
ORD002905,CUST00177,2023-12-21,Completed,Kansas City,MO,0,44.77,604.45
ORD002906,CUST00137,2024-02-07,Completed,San Francisco,CA,0,142.66,1925.91
ORD002907,CUST00106,2023-05-22,Completed,Atlanta,GA,0,9.22,124.41
ORD002908,CUST00079,2025-05-23,Pending,Atlanta,GA,31.2,11.57,125.04
ORD002909,CUST00022,2025-01-26,Completed,Portland,OR,34.14,128.8,1704.64
ORD002910,CUST00402,2025-06-19,Pending,Austin,TX,17.87,52.44,690.12
ORD002911,CUST00164,2025-05-31,Completed,Columbus,OH,0,80.34,1084.65
ORD002912,CUST00311,2023-06-12,Completed,Dallas,TX,0,67.62,912.85
ORD002913,CUST00229,2024-10-18,Completed,Las Vegas,NV,0,47.31,638.68
ORD002914,CUST00357,2025-04-30,Returned,Los Angeles,CA,0,107.14,1446.42
ORD002915,CUST00294,2023-03-08,Completed,San Antonio,TX,0,60.94,822.74
ORD002916,CUST00345,2025-03-23,Completed,Seattle,WA,0,125.27,1691.16
ORD002917,CUST00265,2023-10-10,Completed,San Antonio,TX,8.89,121.88,1636.47
ORD002918,CUST00400,2024-05-02,Completed,Detroit,MI,0,72.08,973.06
ORD002919,CUST00314,2023-02-07,Completed,Nashville,TN,0,58.88,794.94
ORD002920,CUST00393,2024-12-26,Completed,Indianapolis,IN,0,133.92,1807.9
ORD002921,CUST00289,2024-11-04,Completed,Tampa,FL,0,54.87,740.72
ORD002922,CUST00440,2025-01-13,Pending,Jacksonville,FL,0,93.83,1266.71
ORD002923,CUST00185,2024-12-11,Completed,Houston,TX,0,138.64,1871.6
ORD002924,CUST00237,2023-02-22,Completed,Raleigh,NC,5.49,152.04,2047.05
ORD002925,CUST00037,2025-02-23,Returned,Raleigh,NC,0,153.81,2076.47
ORD002926,CUST00493,2024-05-10,Completed,Indianapolis,IN,0,57.42,775.17
